Response_ID,Respondent_ID,Consume_frequency_index,Consume_time_index,Consume_reason_index,Heard_before_index,Brand_perception_index,General_perception_index,Tried_before_index,Taste_experience,Reasons_preventing_trying_index,Current_brands_index,Reasons_for_choosing_brands_index,Improvements_desired_index,Ingredients_expected_index,Health_concerns_index,Interest_in_natural_or_organic,Marketing_channels_index,Packaging_preference=index,Limited_edition_packaging_index,Price_range_index,Purchase_location_index,Typical_consumption_situations_index,,,,,
103256,120286,1,4,3,1,3,3,2,3,1,5,3,2,4,2,1,3,4,3,3,2,1,,,,,
103257,120287,1,3,3,1,1,1,2,5,3,2,3,1,3,1,1,3,2,1,1,1,1,,,,,
103258,120288,4,2,2,1,2,4,2,3,5,5,3,2,4,2,1,1,1,3,1,5,1,,,,,
103259,120289,1,3,4,2,1,2,1,1,1,2,2,4,2,1,1,4,1,3,3,4,1,,,,,
103260,120290,1,4,1,1,1,4,2,3,1,2,1,2,4,2,1,3,5,3,3,2,1,,,,,
103261,120291,1,1,1,2,1,4,2,3,5,3,4,2,2,2,1,3,2,3,1,1,2,,,,,
103262,120292,3,3,4,1,1,2,2,3,3,2,4,1,3,2,1,3,2,3,2,2,2,,,,,
103263,120293,2,1,5,2,1,4,2,3,1,5,5,4,1,2,2,1,5,2,2,1,2,,,,,
103264,120294,3,4,1,1,2,3,1,2,1,1,2,2,2,1,2,4,5,2,3,1,1,,,,,
103265,120295,1,3,5,2,3,2,2,1,5,3,3,1,4,1,1,4,2,2,1,1,1,,,,,
103266,120296,1,3,3,2,1,3,2,4,5,5,3,2,1,1,1,3,2,3,1,3,2,,,,,
103267,120297,4,2,1,1,1,3,1,4,1,7,2,4,3,1,2,4,2,1,3,1,1,,,,,
103268,120298,4,1,2,2,1,3,1,3,2,3,2,4,3,1,2,3,2,3,3,2,1,,,,,
103269,120299,2,3,3,2,1,4,2,3,5,4,2,2,3,1,1,3,1,2,1,3,1,,,,,
103270,120300,1,1,5,2,2,3,1,5,3,6,3,4,3,2,2,3,2,1,1,1,1,,,,,
103271,120301,4,3,3,1,1,4,2,5,4,4,4,4,2,1,1,3,4,3,4,1,2,,,,,
103272,120302,5,1,2,1,1,1,1,3,3,6,1,4,1,1,1,1,2,3,1,1,2,,,,,
103273,120303,5,4,3,2,1,1,2,5,2,4,4,3,3,1,2,4,4,3,1,1,2,,,,,
103274,120304,4,2,5,2,2,3,1,2,4,2,2,4,2,1,2,3,1,3,1,1,1,,,,,
103275,120305,2,4,3,2,1,3,2,3,2,3,4,1,4,1,1,5,1,3,1,3,3,,,,,
103276,120306,1,3,5,2,2,1,1,5,3,2,5,2,4,2,2,1,5,2,4,4,2,,,,,
103277,120307,1,3,1,2,1,4,1,1,5,6,2,1,2,1,1,4,5,2,1,1,2,,,,,
103278,120308,1,1,3,2,1,1,2,3,5,3,3,4,4,1,2,3,1,3,2,2,2,,,,,
103279,120309,1,2,1,1,1,3,2,1,1,6,3,4,4,2,2,1,2,2,3,5,2,,,,,
103280,120310,3,1,4,2,1,4,1,4,2,5,1,1,1,1,1,3,2,1,2,1,1,,,,,
103281,120311,1,2,2,2,1,2,2,4,1,5,5,4,1,2,2,5,2,3,1,1,2,,,,,
103282,120312,5,3,3,2,2,4,1,3,5,5,2,2,2,1,1,1,2,3,1,1,3,,,,,
103283,120313,3,4,1,2,1,2,2,1,2,3,1,4,4,2,2,1,1,2,3,5,1,,,,,
103284,120314,5,1,1,1,2,1,2,3,5,3,4,1,2,2,2,3,1,1,4,2,2,,,,,
103285,120315,1,1,4,2,1,2,2,4,5,2,5,1,4,1,2,4,1,3,2,2,5,,,,,
103286,120316,5,1,4,1,1,4,1,4,4,1,2,2,2,2,2,4,2,1,2,1,1,,,,,
103287,120317,2,1,2,2,1,3,2,4,5,4,4,2,3,2,2,1,1,3,2,1,2,,,,,
103288,120318,2,1,3,2,2,4,2,4,2,3,1,5,1,1,2,2,1,1,2,2,1,,,,,
103289,120319,5,2,1,1,1,4,2,4,5,1,4,2,4,2,1,3,1,3,1,2,2,,,,,
103290,120320,3,2,4,2,2,4,2,4,5,5,3,1,2,1,2,3,5,2,2,1,2,,,,,
103291,120321,4,1,5,2,2,3,1,5,3,4,4,3,2,2,1,2,2,2,1,1,1,,,,,
103292,120322,2,3,2,2,1,2,2,4,2,5,5,5,3,1,1,4,1,2,1,1,2,,,,,
103293,120323,5,3,2,1,2,3,2,4,3,4,3,4,2,1,2,3,2,3,1,1,1,,,,,
103294,120324,4,3,1,1,1,4,1,5,5,2,1,1,2,1,2,5,5,1,1,2,2,,,,,
103295,120325,1,1,4,2,2,3,1,4,2,2,4,5,4,1,2,5,1,2,1,4,1,,,,,
103296,120326,3,1,4,2,1,1,2,4,5,2,3,4,1,2,2,3,4,2,3,1,2,,,,,
103297,120327,1,3,4,2,1,4,1,2,4,4,3,1,2,2,2,5,5,1,1,2,1,,,,,
103298,120328,4,4,3,1,2,1,2,4,5,4,4,4,2,2,2,1,2,1,4,3,3,,,,,
103299,120329,2,3,4,1,1,1,2,3,4,7,1,4,3,1,2,5,2,3,1,5,3,,,,,
103300,120330,2,4,2,1,1,2,1,3,1,2,3,2,2,1,2,2,2,3,3,1,1,,,,,
103301,120331,1,3,5,1,1,4,2,3,3,5,5,5,1,2,1,1,1,3,2,1,2,,,,,
103302,120332,5,2,5,2,1,1,1,3,3,4,4,4,3,2,2,4,2,1,1,1,1,,,,,
103303,120333,1,3,2,1,1,2,2,3,1,5,5,1,4,1,1,5,1,1,1,1,1,,,,,
103304,120334,3,1,1,1,1,1,1,3,5,4,4,4,2,1,2,3,2,1,2,1,5,,,,,
103305,120335,1,4,5,2,1,1,2,5,3,4,2,2,4,2,1,2,1,1,1,2,3,,,,,
103306,120336,3,1,5,1,1,1,2,5,5,2,5,5,1,1,1,1,2,3,1,1,5,,,,,
103307,120337,1,1,3,1,3,3,2,3,1,4,1,5,2,1,1,3,3,1,3,1,3,,,,,
103308,120338,2,1,1,1,1,3,1,2,3,7,3,1,3,2,1,5,1,1,2,1,4,,,,,
103309,120339,4,2,1,2,1,4,1,3,3,3,3,4,3,2,1,3,5,1,1,5,1,,,,,
103310,120340,2,1,1,1,1,3,2,5,2,4,5,5,4,2,2,1,4,3,1,2,1,,,,,
103311,120341,1,3,3,1,1,2,2,3,5,1,5,5,3,1,2,1,1,2,3,2,1,,,,,
103312,120342,2,1,4,1,1,1,1,5,1,1,3,3,1,2,2,1,1,3,3,2,1,,,,,
103313,120343,1,4,1,1,3,2,2,3,3,2,1,3,3,2,1,4,1,2,1,1,1,,,,,
103314,120344,5,1,1,2,1,1,1,4,2,3,1,2,2,1,2,1,1,3,3,1,2,,,,,
103315,120345,5,2,3,2,3,3,1,3,5,7,3,2,3,1,1,1,1,3,3,1,2,,,,,
103316,120346,5,4,1,2,2,3,2,1,5,4,1,2,2,1,2,1,2,1,3,4,2,,,,,
103317,120347,1,1,3,2,1,1,2,3,2,5,1,2,3,1,2,1,1,1,1,1,1,,,,,
103318,120348,3,4,3,1,2,1,1,4,4,4,4,5,1,1,2,4,5,1,2,4,2,,,,,
103319,120349,5,2,1,2,1,1,1,3,2,1,1,4,2,2,1,4,2,3,2,2,1,,,,,
103320,120350,5,1,3,1,2,4,1,1,3,1,1,1,2,1,2,3,3,1,1,3,1,,,,,
103321,120351,1,1,2,2,1,4,1,3,4,7,4,1,4,2,1,5,1,3,1,1,3,,,,,
103322,120352,1,1,2,1,1,1,2,4,2,2,3,4,4,1,2,5,5,2,2,3,1,,,,,
103323,120353,5,3,1,1,1,4,2,5,3,5,2,3,3,1,1,5,5,1,1,2,1,,,,,
103324,120354,3,1,1,2,1,4,1,1,3,2,3,1,2,2,2,3,4,3,1,5,3,,,,,
103325,120355,2,3,2,1,3,2,2,3,4,6,4,4,2,1,2,1,1,1,3,4,1,,,,,
103326,120356,3,2,3,2,1,3,1,3,5,5,4,1,2,2,2,3,2,1,1,1,3,,,,,
103327,120357,4,3,2,2,1,1,1,2,4,2,4,2,3,1,1,4,2,1,3,3,1,,,,,
103328,120358,1,4,1,2,3,2,1,3,2,2,3,2,4,2,1,3,1,3,2,1,1,,,,,
103329,120359,1,3,1,1,1,2,1,5,3,4,2,2,3,2,1,4,2,3,2,3,1,,,,,
103330,120360,3,1,4,2,3,3,2,3,2,4,3,4,3,1,1,3,1,1,2,1,2,,,,,
103331,120361,1,1,3,2,1,3,1,3,1,6,1,5,2,1,2,1,5,2,1,3,1,,,,,
103332,120362,1,1,2,2,1,1,2,2,2,3,5,5,2,1,2,1,4,1,4,1,1,,,,,
103333,120363,1,1,1,1,2,2,1,5,4,2,5,2,2,1,2,3,1,2,1,2,1,,,,,
103334,120364,3,2,2,2,3,2,1,2,4,2,4,1,2,1,2,2,2,1,2,2,4,,,,,
103335,120365,5,4,1,1,1,4,2,3,3,5,1,3,1,1,1,3,2,2,1,3,2,,,,,
103336,120366,3,3,1,2,2,3,1,4,1,2,1,4,2,2,1,3,5,2,2,2,1,,,,,
103337,120367,1,3,1,2,1,1,2,5,5,4,4,4,4,2,1,2,5,1,1,1,2,,,,,
103338,120368,5,2,1,2,1,4,2,4,5,4,5,2,3,2,1,1,2,3,2,1,3,,,,,
103339,120369,4,1,1,2,3,3,2,4,3,4,1,4,1,1,1,1,1,1,4,3,3,,,,,
103340,120370,1,1,4,2,3,4,2,1,2,4,4,1,3,1,2,1,5,1,2,5,1,,,,,
103341,120371,1,3,2,1,2,1,1,1,1,4,2,4,1,1,1,4,4,3,4,1,3,,,,,
103342,120372,2,2,4,2,1,2,1,3,4,4,3,1,2,1,2,3,4,1,1,3,2,,,,,
103343,120373,1,1,3,1,1,4,1,2,5,5,1,4,2,1,1,3,4,3,2,1,2,,,,,
103344,120374,2,4,3,2,2,4,1,1,3,3,4,1,4,1,1,3,5,3,3,2,2,,,,,
103345,120375,4,3,3,2,1,2,2,1,5,5,5,1,1,1,1,3,5,3,1,3,2,,,,,
103346,120376,1,4,1,1,1,2,1,5,2,4,3,1,2,1,1,2,2,3,2,1,3,,,,,
103347,120377,3,3,1,2,1,3,1,4,2,3,1,5,2,1,2,3,1,3,3,3,2,,,,,
103348,120378,4,3,2,2,1,3,1,2,1,4,5,3,3,1,1,3,1,1,1,3,2,,,,,
103349,120379,1,1,3,2,1,1,1,2,4,5,5,1,3,1,2,3,1,3,3,3,1,,,,,
103350,120380,1,1,3,2,2,1,2,3,5,4,4,3,2,1,2,1,1,1,2,1,1,,,,,
103351,120381,5,4,2,2,1,2,2,3,3,3,1,3,1,1,2,3,2,3,3,3,2,,,,,
103352,120382,1,1,1,2,1,3,2,5,3,2,4,3,1,2,1,3,5,1,2,2,2,,,,,
103353,120383,1,1,1,1,2,4,2,1,2,5,4,3,3,2,1,3,2,1,1,2,2,,,,,
103354,120384,1,3,3,2,1,3,1,4,5,2,2,4,2,1,1,5,1,2,3,2,1,,,,,
103355,120385,4,2,1,2,1,1,2,4,2,5,5,2,2,2,1,3,1,3,2,2,1,,,,,
103356,120386,2,1,1,1,3,1,2,2,1,4,3,4,1,2,1,3,1,1,3,4,1,,,,,
103357,120387,1,4,1,2,1,1,2,1,2,1,3,4,3,1,2,1,1,3,1,2,3,,,,,
103358,120388,4,1,1,1,2,3,2,4,1,5,5,5,3,2,2,3,1,2,2,1,1,,,,,
103359,120389,5,3,2,1,3,3,1,2,1,6,2,2,2,1,1,3,2,1,1,3,2,,,,,
103360,120390,2,1,3,2,3,1,1,5,2,4,3,1,2,1,2,4,5,3,1,1,1,,,,,
103361,120391,4,1,5,2,1,2,1,3,2,2,1,4,2,2,1,4,2,2,2,1,1,,,,,
103362,120392,5,3,3,2,2,4,1,5,3,5,4,1,1,1,2,1,5,2,1,1,1,,,,,
103363,120393,2,2,3,1,1,1,2,5,5,2,3,1,4,1,1,3,2,2,4,2,2,,,,,
103364,120394,1,4,3,2,2,3,2,3,5,2,4,4,2,1,2,1,5,3,4,2,3,,,,,
103365,120395,1,1,3,1,1,4,2,1,3,5,5,5,2,1,1,3,2,2,1,1,3,,,,,
103366,120396,1,4,1,1,1,4,2,4,5,2,1,5,4,1,2,5,2,2,1,1,1,,,,,
103367,120397,4,3,1,2,1,1,2,2,5,6,1,1,2,1,1,1,1,2,2,2,2,,,,,
103368,120398,2,2,5,1,2,2,1,3,3,7,4,4,4,1,2,3,1,2,3,2,2,,,,,
103369,120399,3,3,5,1,1,1,1,5,5,2,4,1,1,1,1,4,2,3,3,3,2,,,,,
103370,120400,3,1,4,2,1,1,1,3,3,3,4,4,3,1,1,5,2,1,2,1,2,,,,,
103371,120401,4,3,3,2,3,4,2,2,3,7,1,1,2,1,2,4,1,1,3,1,1,,,,,
103372,120402,3,3,3,2,1,4,1,3,3,4,1,5,4,1,1,3,1,1,2,2,1,,,,,
103373,120403,3,1,4,1,1,1,1,3,3,5,5,1,4,1,2,1,2,3,1,2,2,,,,,
103374,120404,3,4,1,2,1,2,2,4,2,4,2,5,1,1,1,3,5,1,3,1,2,,,,,
103375,120405,5,2,2,2,1,1,1,5,3,4,3,2,2,1,1,5,1,1,1,5,3,,,,,
103376,120406,4,1,2,1,2,1,2,4,4,4,5,5,2,2,2,2,3,2,4,2,2,,,,,
103377,120407,4,3,5,1,1,2,2,2,3,5,1,4,3,1,2,1,4,3,3,1,1,,,,,
103378,120408,2,1,3,1,2,2,1,4,3,4,2,4,3,2,2,1,1,1,1,4,1,,,,,
103379,120409,1,4,1,2,2,3,1,4,4,4,2,4,4,1,2,4,2,1,1,3,1,,,,,
103380,120410,4,1,4,1,1,3,2,1,3,2,2,2,4,2,1,3,3,3,1,2,3,,,,,
103381,120411,2,3,2,2,1,2,1,2,3,1,3,4,2,1,2,2,5,1,2,1,2,,,,,
103382,120412,1,1,2,1,1,2,1,4,4,5,4,4,3,1,2,3,5,3,3,1,2,,,,,
103383,120413,3,1,1,2,3,3,1,3,2,3,4,2,2,2,2,1,2,1,1,3,3,,,,,
103384,120414,1,1,2,2,1,3,2,4,3,5,3,2,3,2,1,5,5,2,2,5,1,,,,,
103385,120415,1,1,1,1,3,2,2,5,5,4,5,4,4,1,2,3,1,3,1,1,2,,,,,
103386,120416,2,1,4,1,1,3,1,5,1,2,3,2,3,1,1,3,1,1,2,1,1,,,,,
103387,120417,1,1,1,1,3,1,2,4,5,3,4,1,3,1,2,1,1,3,2,2,2,,,,,
103388,120418,3,1,1,2,1,1,1,4,5,2,2,5,4,1,1,3,5,1,2,1,2,,,,,
103389,120419,3,1,1,2,3,1,1,3,3,4,2,1,4,2,2,3,2,3,1,4,2,,,,,
103390,120420,2,2,1,2,1,1,2,3,5,2,5,1,2,1,1,1,2,3,1,2,2,,,,,
103391,120421,2,3,2,2,3,2,2,3,3,4,4,1,2,1,1,5,2,1,2,1,2,,,,,
103392,120422,5,3,5,2,2,2,1,5,1,6,3,5,2,1,2,3,1,1,3,5,4,,,,,
103393,120423,2,4,1,2,1,2,1,5,1,2,2,2,4,1,2,5,4,3,2,3,1,,,,,
103394,120424,1,1,1,1,2,2,2,4,3,6,3,5,1,2,2,1,5,3,2,1,1,,,,,
103395,120425,1,3,1,1,1,1,1,5,4,1,2,5,4,1,2,3,1,1,4,2,1,,,,,
103396,120426,3,1,2,1,3,2,1,2,4,2,5,5,3,2,2,3,4,3,3,2,2,,,,,
103397,120427,1,1,1,2,3,3,2,3,1,6,4,2,3,2,2,2,2,1,4,1,2,,,,,
103398,120428,5,1,3,2,3,2,1,3,1,2,3,2,3,2,2,3,4,2,1,4,2,,,,,
103399,120429,5,4,1,2,1,4,2,3,3,5,3,1,2,1,2,3,1,3,4,1,1,,,,,
103400,120430,1,3,5,2,1,3,2,5,1,2,4,1,2,2,1,4,2,1,2,1,2,,,,,
103401,120431,4,4,1,2,1,2,1,3,4,5,2,1,1,1,2,2,5,1,4,4,2,,,,,
103402,120432,5,2,2,1,2,1,2,2,4,4,2,3,3,2,1,1,3,1,1,1,3,,,,,
103403,120433,1,3,2,2,2,3,2,2,4,2,4,4,2,2,1,3,5,3,1,1,2,,,,,
103404,120434,4,1,1,2,1,2,2,3,3,4,5,1,3,1,2,1,5,1,2,1,2,,,,,
103405,120435,3,1,2,1,1,3,1,1,5,5,2,5,2,1,1,2,3,1,2,2,1,,,,,
103406,120436,4,1,1,2,1,3,1,3,4,1,4,2,2,1,2,4,1,1,2,1,2,,,,,
103407,120437,1,4,3,1,1,4,2,4,5,1,5,4,2,1,2,3,3,3,2,2,2,,,,,
103408,120438,4,1,1,2,1,2,2,4,1,4,5,5,1,1,2,1,5,1,2,3,2,,,,,
103409,120439,4,3,1,2,1,3,1,2,2,5,5,2,1,1,1,3,1,2,1,1,3,,,,,
103410,120440,5,1,3,2,2,1,2,4,2,5,3,5,2,2,1,3,1,3,4,4,2,,,,,
103411,120441,3,2,1,1,2,1,2,2,3,3,4,1,2,1,1,1,1,3,2,1,1,,,,,
103412,120442,1,3,3,1,2,4,2,1,5,2,2,4,2,1,1,3,1,3,3,2,1,,,,,
103413,120443,1,3,2,1,1,2,2,3,4,2,1,4,2,1,2,1,5,2,2,2,1,,,,,
103414,120444,3,3,1,1,1,3,2,4,3,4,2,5,3,2,2,4,1,1,1,3,3,,,,,
103415,120445,1,4,3,1,1,2,2,1,5,1,3,4,2,2,2,3,5,2,4,1,1,,,,,
103416,120446,3,2,3,2,1,2,2,3,3,4,1,5,2,2,2,1,2,3,1,1,1,,,,,
103417,120447,3,4,4,2,1,2,1,3,3,6,2,1,2,1,1,2,5,2,3,3,1,,,,,
103418,120448,1,3,2,1,1,4,2,2,3,7,3,5,2,2,1,3,1,1,3,4,2,,,,,
103419,120449,5,2,2,1,1,2,2,1,4,2,1,1,1,1,2,3,4,2,1,3,2,,,,,
103420,120450,2,2,5,1,3,2,2,2,5,2,5,4,3,2,2,4,1,2,1,5,2,,,,,
103421,120451,3,3,1,2,1,4,1,4,3,4,1,4,2,2,2,3,1,3,1,4,1,,,,,
103422,120452,1,1,3,2,2,2,1,2,5,4,1,4,4,1,1,5,1,1,2,4,1,,,,,
103423,120453,1,3,5,1,3,4,1,2,1,5,5,3,3,1,2,1,1,2,1,1,1,,,,,
103424,120454,1,3,1,1,2,3,2,3,2,2,2,2,2,2,1,4,1,3,2,2,1,,,,,
103425,120455,1,4,3,2,3,2,2,3,5,2,2,5,3,1,2,3,2,2,2,4,2,,,,,
103426,120456,1,1,1,1,2,1,2,2,2,4,3,1,2,1,1,1,2,3,1,2,3,,,,,
103427,120457,4,3,1,1,2,3,2,3,5,1,2,2,1,1,1,2,2,2,3,1,1,,,,,
103428,120458,1,4,4,1,1,2,1,4,5,5,4,2,3,2,2,5,3,3,1,5,1,,,,,
103429,120459,2,1,3,1,2,2,1,3,2,5,1,4,2,1,1,1,5,2,3,2,3,,,,,
103430,120460,3,3,2,2,2,1,2,3,2,4,4,1,2,2,1,3,1,1,3,5,2,,,,,
103431,120461,1,1,1,1,1,3,1,3,1,6,2,4,2,1,1,4,1,1,2,4,1,,,,,
103432,120462,4,1,4,1,3,2,1,2,3,4,4,5,3,1,2,2,1,2,3,1,2,,,,,
103433,120463,1,4,3,2,1,2,1,5,3,6,5,2,4,1,1,2,1,3,2,1,4,,,,,
103434,120464,2,3,3,1,1,4,1,3,3,4,3,1,2,1,2,3,1,1,2,5,3,,,,,
103435,120465,5,2,4,2,1,2,1,4,5,3,5,5,1,1,2,1,4,3,2,1,5,,,,,
103436,120466,1,2,5,1,3,2,2,3,2,4,3,4,2,1,1,4,5,1,2,4,4,,,,,
103437,120467,5,2,2,2,2,1,2,1,1,4,4,5,2,1,2,1,1,1,2,5,1,,,,,
103438,120468,1,4,4,2,1,2,1,3,4,5,2,1,2,2,1,1,2,1,2,1,2,,,,,
103439,120469,3,4,1,2,1,4,2,1,2,2,1,5,4,1,2,1,5,1,2,2,2,,,,,
103440,120470,3,3,3,1,2,1,2,1,3,4,1,1,2,1,2,1,2,2,2,1,2,,,,,
103441,120471,3,4,1,1,3,2,2,3,5,6,4,5,3,2,2,3,2,2,4,2,2,,,,,
103442,120472,1,1,3,1,1,3,2,3,5,5,1,3,1,1,1,5,2,1,4,5,3,,,,,
103443,120473,3,2,2,1,1,3,1,5,5,3,2,1,2,1,2,3,1,1,3,2,3,,,,,
103444,120474,1,1,5,1,1,2,1,4,4,7,2,2,1,2,1,5,2,2,3,3,2,,,,,
103445,120475,2,2,1,2,1,4,2,5,2,4,4,1,1,1,2,1,5,1,2,4,1,,,,,
103446,120476,1,3,4,2,1,3,1,3,1,2,1,1,2,1,2,5,5,3,2,1,2,,,,,
103447,120477,1,1,3,2,2,4,2,3,5,6,5,1,3,2,2,4,2,3,1,3,1,,,,,
103448,120478,3,4,2,2,1,1,2,3,4,6,5,3,1,1,2,4,4,1,2,3,2,,,,,
103449,120479,3,1,1,2,1,1,1,4,5,5,2,4,4,2,2,4,1,2,4,1,1,,,,,
103450,120480,2,3,3,1,2,3,1,5,1,4,2,1,1,1,1,4,5,3,2,3,3,,,,,
103451,120481,3,1,4,1,1,4,1,5,2,4,1,5,2,2,1,3,3,3,3,1,3,,,,,
103452,120482,1,1,5,1,1,1,2,4,1,5,3,1,4,2,1,3,2,1,2,4,2,,,,,
103453,120483,3,3,4,1,1,3,2,4,5,7,5,2,2,1,2,4,1,1,4,1,2,,,,,
103454,120484,5,3,3,2,3,4,1,3,1,6,1,5,1,2,2,2,1,1,1,1,1,,,,,
103455,120485,3,3,3,1,1,1,1,3,5,4,3,2,1,1,2,3,4,1,1,1,2,,,,,
103456,120486,3,3,1,2,1,3,1,1,1,4,2,1,2,2,1,2,2,1,1,1,2,,,,,
103457,120487,1,3,3,2,1,3,2,4,2,6,5,2,4,2,1,5,2,3,1,2,2,,,,,
103458,120488,1,3,3,1,2,2,1,5,1,4,2,2,2,2,1,2,5,3,3,1,1,,,,,
103459,120489,1,3,1,2,1,3,1,2,3,1,4,4,2,1,2,5,3,2,2,1,2,,,,,
103460,120490,3,1,3,2,1,3,1,3,2,5,3,4,2,2,2,1,2,3,1,1,2,,,,,
103461,120491,5,3,1,1,1,4,2,1,2,5,2,2,3,1,2,1,1,3,2,2,1,,,,,
103462,120492,3,3,5,1,2,4,2,5,3,6,2,1,2,1,1,3,2,3,4,1,2,,,,,
103463,120493,1,3,4,1,3,2,1,3,2,5,1,2,4,1,2,4,1,1,2,1,5,,,,,
103464,120494,2,3,5,1,1,4,1,5,1,7,4,1,2,1,1,3,2,1,4,2,3,,,,,
103465,120495,1,4,1,2,1,2,2,2,3,2,3,2,2,2,1,1,1,1,4,1,2,,,,,
103466,120496,5,3,1,2,3,3,2,5,5,1,2,2,3,1,2,1,3,1,3,1,2,,,,,
103467,120497,3,4,1,2,2,4,1,4,3,4,1,1,3,2,1,1,2,1,3,1,1,,,,,
103468,120498,1,4,3,1,3,2,2,5,1,4,1,1,2,1,2,1,1,1,4,1,2,,,,,
103469,120499,1,3,1,2,1,1,1,5,2,5,3,3,2,1,2,3,1,3,4,2,1,,,,,
103470,120500,3,1,4,2,1,1,1,5,1,7,2,4,1,1,1,3,5,1,1,2,2,,,,,
103471,120501,1,4,1,1,3,2,2,4,5,1,5,3,2,2,2,3,5,2,1,1,2,,,,,
103472,120502,5,3,4,2,1,3,1,5,1,2,3,1,2,2,2,1,1,3,2,2,2,,,,,
103473,120503,2,2,3,2,3,3,2,3,5,2,3,1,4,1,1,3,1,2,2,3,1,,,,,
103474,120504,2,4,3,2,3,2,2,4,3,6,3,2,4,2,2,1,2,1,2,3,1,,,,,
103475,120505,4,3,5,2,3,1,1,1,1,5,3,1,1,2,1,1,2,3,3,1,1,,,,,
103476,120506,1,1,3,1,1,1,1,3,2,4,1,3,3,1,1,2,1,1,1,1,5,,,,,
103477,120507,3,1,3,2,3,1,2,3,4,5,2,4,2,2,1,3,5,3,3,2,1,,,,,
103478,120508,1,3,1,2,1,2,2,5,5,4,1,4,2,1,1,2,2,3,4,1,3,,,,,
103479,120509,3,2,2,2,2,3,2,4,1,5,2,5,2,2,2,3,3,1,3,1,2,,,,,
103480,120510,3,4,4,1,3,3,2,4,5,2,4,2,1,2,1,5,1,2,3,1,2,,,,,
103481,120511,1,3,5,2,1,3,1,2,5,2,1,3,2,1,2,5,2,1,2,1,1,,,,,
103482,120512,5,2,1,2,1,3,1,3,3,3,5,4,4,1,1,1,1,3,2,1,2,,,,,
103483,120513,1,1,4,2,2,2,2,4,3,4,3,4,2,2,1,5,1,3,3,4,2,,,,,
103484,120514,5,3,5,2,1,1,2,4,2,2,5,2,2,1,2,4,2,2,2,1,2,,,,,
103485,120515,2,3,3,2,2,3,2,3,3,3,5,5,4,1,2,2,5,1,3,3,2,,,,,
103486,120516,1,4,3,2,2,3,2,5,1,5,3,2,3,2,2,1,2,3,1,1,2,,,,,
103487,120517,1,3,1,1,3,4,2,3,2,5,5,1,4,1,1,1,2,3,1,2,2,,,,,
103488,120518,1,4,1,2,1,2,2,5,5,3,3,2,2,1,2,1,1,1,1,5,1,,,,,
103489,120519,3,1,5,1,3,3,2,2,1,2,4,3,2,2,1,4,2,1,1,2,1,,,,,
103490,120520,3,3,1,1,3,3,2,2,2,6,5,2,1,2,2,2,4,2,1,2,2,,,,,
103491,120521,5,2,2,1,2,2,2,1,1,2,5,2,4,1,2,1,4,2,1,1,2,,,,,
103492,120522,5,4,3,2,1,1,1,2,5,3,5,2,2,2,2,3,2,1,1,2,2,,,,,
103493,120523,5,1,4,2,1,3,2,1,3,2,1,1,2,2,2,3,1,1,4,1,2,,,,,
103494,120524,4,3,1,1,2,4,1,5,1,5,1,1,4,2,2,1,1,1,2,3,2,,,,,
103495,120525,2,1,2,2,1,1,1,1,4,4,4,2,2,2,1,1,1,1,2,2,2,,,,,
103496,120526,1,3,2,2,1,4,2,4,1,5,3,2,2,2,2,1,5,3,3,3,1,,,,,
103497,120527,5,1,1,2,3,1,2,2,3,5,3,3,2,1,2,3,5,2,1,1,3,,,,,
103498,120528,3,1,1,1,2,3,1,3,1,4,4,3,4,1,2,1,2,3,2,2,3,,,,,
103499,120529,5,3,1,1,2,1,2,2,1,2,1,1,1,1,2,1,2,3,1,1,1,,,,,
103500,120530,2,1,1,2,1,3,1,5,4,4,2,5,2,1,2,4,2,1,1,1,3,,,,,
103501,120531,3,1,1,1,2,2,1,2,2,4,2,2,4,2,1,3,2,1,3,5,1,,,,,
103502,120532,5,1,3,2,1,3,2,3,3,2,2,3,3,1,2,3,1,3,1,1,2,,,,,
103503,120533,2,3,1,2,1,4,1,5,1,2,2,2,4,1,1,5,2,3,1,1,1,,,,,
103504,120534,5,3,4,2,1,3,2,2,4,5,5,3,2,2,2,3,2,1,1,1,1,,,,,
103505,120535,1,2,1,2,1,4,2,4,2,7,5,1,2,2,2,5,1,3,1,3,1,,,,,
103506,120536,5,3,3,1,2,2,2,5,3,2,3,1,3,2,2,5,2,1,2,2,3,,,,,
103507,120537,1,3,5,2,1,3,2,4,5,2,5,1,2,1,2,2,1,3,1,2,1,,,,,
103508,120538,1,1,3,1,1,1,1,2,4,3,4,1,3,2,1,1,4,1,2,1,1,,,,,
103509,120539,3,4,5,2,2,3,1,3,2,1,4,5,4,1,1,3,1,3,1,5,2,,,,,
103510,120540,1,4,3,1,1,4,2,5,2,2,5,1,2,2,2,1,3,1,2,2,4,,,,,
103511,120541,3,4,1,2,1,3,1,1,3,2,1,4,4,2,2,1,2,1,3,1,2,,,,,
103512,120542,2,3,3,2,1,3,2,5,2,6,4,1,2,1,1,3,4,2,2,4,2,,,,,
103513,120543,2,1,2,1,1,3,2,4,2,1,2,2,3,1,1,1,5,1,3,1,3,,,,,
103514,120544,1,2,2,2,1,1,2,3,3,7,3,5,2,1,2,3,2,1,1,2,2,,,,,
